customer_id,loyalty_score,product_id,product_description,product_category,basket,date_of_purchase
C17,,,,,"[{'product_id': 'P25', 'price': 423}, {'product_id': 'P31', 'price': 987}, {'product_id': 'P32', 'price': 394}]",2019-02-11 22:46:00
C27,,,,,"[{'product_id': 'P64', 'price': 847}, {'product_id': 'P61', 'price': 1477}, {'product_id': 'P61', 'price': 1101}]",2019-02-11 18:59:00
C29,,,,,"[{'product_id': 'P64', 'price': 554}, {'product_id': 'P64', 'price': 604}]",2019-02-11 10:22:00
C40,,,,,"[{'product_id': 'P06', 'price': 491}]",2019-02-11 13:27:00
C47,,,,,"[{'product_id': 'P40', 'price': 1218}, {'product_id': 'P36', 'price': 309}]",2019-02-11 20:42:00
C49,,,,,"[{'product_id': 'P27', 'price': 701}, {'product_id': 'P26', 'price': 1234}]",2019-02-11 03:05:00
C50,,,,,"[{'product_id': 'P53', 'price': 1393}]",2019-02-11 17:06:00
C51,,,,,"[{'product_id': 'P18', 'price': 167}, {'product_id': 'P20', 'price': 1436}]",2019-02-11 21:07:00
C53,,,,,"[{'product_id': 'P50', 'price': 1317}, {'product_id': 'P53', 'price': 261}, {'product_id': 'P49', 'price': 1369}]",2019-02-11 12:27:00
C66,,,,,"[{'product_id': 'P11', 'price': 60}]",2019-02-11 20:14:00
C78,,,,,"[{'product_id': 'P62', 'price': 1975}, {'product_id': 'P64', 'price': 152}, {'product_id': 'P62', 'price': 1678}]",2019-02-11 22:02:00
C80,,,,,"[{'product_id': 'P45', 'price': 1291}, {'product_id': 'P45', 'price': 234}, {'product_id': 'P41', 'price': 1548}]",2019-02-11 04:23:00
C86,,,,,"[{'product_id': 'P36', 'price': 1440}]",2019-02-11 17:27:00
C100,,,,,"[{'product_id': 'P39', 'price': 1217}]",2019-02-11 22:44:00
C102,,,,,"[{'product_id': 'P64', 'price': 1705}]",2019-02-11 16:01:00
C103,,,,,"[{'product_id': 'P22', 'price': 1714}, {'product_id': 'P34', 'price': 1417}, {'product_id': 'P22', 'price': 1639}]",2019-02-11 11:00:00
C108,,,,,"[{'product_id': 'P36', 'price': 648}, {'product_id': 'P35', 'price': 1255}, {'product_id': 'P39', 'price': 915}]",2019-02-11 16:22:00
C110,,,,,"[{'product_id': 'P63', 'price': 1805}]",2019-02-11 15:13:00
C112,,,,,"[{'product_id': 'P35', 'price': 396}, {'product_id': 'P35', 'price': 1446}, {'product_id': 'P37', 'price': 815}]",2019-02-11 21:12:00
C120,,,,,"[{'product_id': 'P38', 'price': 1741}]",2019-02-11 10:40:00
C121,,,,,"[{'product_id': 'P45', 'price': 3}, {'product_id': 'P57', 'price': 840}]",2019-02-11 19:53:00
C130,,,,,"[{'product_id': 'P39', 'price': 1158}]",2019-02-11 08:13:00
C131,,,,,"[{'product_id': 'P35', 'price': 914}, {'product_id': 'P39', 'price': 821}]",2019-02-11 03:02:00
C133,,,,,"[{'product_id': 'P62', 'price': 1755}, {'product_id': 'P64', 'price': 470}]",2019-02-11 13:37:00
C135,,,,,"[{'product_id': 'P25', 'price': 1979}, {'product_id': 'P25', 'price': 233}, {'product_id': 'P22', 'price': 326}]",2019-02-11 03:40:00
C1,,,,,"[{'product_id': 'P64', 'price': 12}, {'product_id': 'P61', 'price': 1487}]",2019-02-12 21:20:00
C3,,,,,"[{'product_id': 'P21', 'price': 823}, {'product_id': 'P14', 'price': 1720}, {'product_id': 'P20', 'price': 1560}]",2019-02-12 10:19:00
C10,,,,,"[{'product_id': 'P30', 'price': 1071}, {'product_id': 'P24', 'price': 76}, {'product_id': 'P32', 'price': 209}]",2019-02-12 11:39:00
C14,,,,,"[{'product_id': 'P50', 'price': 859}, {'product_id': 'P47', 'price': 1429}, {'product_id': 'P60', 'price': 1179}]",2019-02-12 04:04:00
C18,,,,,"[{'product_id': 'P35', 'price': 851}, {'product_id': 'P38', 'price': 210}]",2019-02-12 13:21:00
C21,,,,,"[{'product_id': 'P39', 'price': 1649}, {'product_id': 'P36', 'price': 1573}]",2019-02-12 15:35:00
C25,,,,,"[{'product_id': 'P30', 'price': 247}, {'product_id': 'P30', 'price': 1291}, {'product_id': 'P30', 'price': 1206}]",2019-02-12 14:35:00
C43,,,,,"[{'product_id': 'P40', 'price': 1488}, {'product_id': 'P39', 'price': 1764}, {'product_id': 'P37', 'price': 1586}]",2019-02-12 17:49:00
C50,,,,,"[{'product_id': 'P38', 'price': 566}]",2019-02-12 05:48:00
C51,,,,,"[{'product_id': 'P15', 'price': 203}]",2019-02-12 12:39:00
C59,,,,,"[{'product_id': 'P28', 'price': 612}, {'product_id': 'P26', 'price': 1824}]",2019-02-12 12:29:00
C60,,,,,"[{'product_id': 'P28', 'price': 674}]",2019-02-12 06:55:00
C72,,,,,"[{'product_id': 'P46', 'price': 759}]",2019-02-12 07:40:00
C84,,,,,"[{'product_id': 'P35', 'price': 163}, {'product_id': 'P35', 'price': 1605}]",2019-02-12 18:47:00
C88,,,,,"[{'product_id': 'P05', 'price': 1254}]",2019-02-12 12:06:00
C102,,,,,"[{'product_id': 'P64', 'price': 1021}, {'product_id': 'P64', 'price': 1274}]",2019-02-12 21:43:00
C106,,,,,"[{'product_id': 'P59', 'price': 447}, {'product_id': 'P47', 'price': 1355}, {'product_id': 'P51', 'price': 123}]",2019-02-12 07:51:00
C107,,,,,"[{'product_id': 'P59', 'price': 804}, {'product_id': 'P49', 'price': 1596}, {'product_id': 'P57', 'price': 1997}]",2019-02-12 16:23:00
C111,,,,,"[{'product_id': 'P63', 'price': 1850}, {'product_id': 'P61', 'price': 1498}]",2019-02-12 21:14:00
C121,,,,,"[{'product_id': 'P59', 'price': 1282}, {'product_id': 'P43', 'price': 1364}]",2019-02-12 22:03:00
C125,,,,,"[{'product_id': 'P36', 'price': 1096}, {'product_id': 'P37', 'price': 416}, {'product_id': 'P36', 'price': 47}]",2019-02-12 22:57:00
C135,,,,,"[{'product_id': 'P28', 'price': 1152}, {'product_id': 'P25', 'price': 1074}]",2019-02-12 17:24:00
C1,,,,,"[{'product_id': 'P48', 'price': 436}]",2019-02-13 21:07:00
C3,,,,,"[{'product_id': 'P56', 'price': 1788}, {'product_id': 'P48', 'price': 1171}, {'product_id': 'P56', 'price': 1633}]",2019-02-13 10:29:00
C12,,,,,"[{'product_id': 'P56', 'price': 318}, {'product_id': 'P59', 'price': 1178}]",2019-02-13 16:52:00
C15,,,,,"[{'product_id': 'P10', 'price': 238}]",2019-02-13 21:55:00
C19,,,,,"[{'product_id': 'P28', 'price': 91}, {'product_id': 'P26', 'price': 836}, {'product_id': 'P31', 'price': 733}]",2019-02-13 04:44:00
C32,,,,,"[{'product_id': 'P40', 'price': 1562}]",2019-02-13 03:10:00
C36,,,,,"[{'product_id': 'P38', 'price': 666}, {'product_id': 'P35', 'price': 1500}, {'product_id': 'P38', 'price': 1404}]",2019-02-13 17:38:00
C38,,,,,"[{'product_id': 'P26', 'price': 8}, {'product_id': 'P25', 'price': 232}, {'product_id': 'P28', 'price': 538}]",2019-02-13 16:13:00
C40,,,,,"[{'product_id': 'P49', 'price': 1808}]",2019-02-13 12:00:00
C58,,,,,"[{'product_id': 'P64', 'price': 1751}, {'product_id': 'P63', 'price': 834}, {'product_id': 'P61', 'price': 1727}]",2019-02-13 17:55:00
C61,,,,,"[{'product_id': 'P32', 'price': 689}]",2019-02-13 05:28:00
C75,,,,,"[{'product_id': 'P21', 'price': 1206}, {'product_id': 'P15', 'price': 1169}, {'product_id': 'P21', 'price': 1547}]",2019-02-13 05:22:00
C79,,,,,"[{'product_id': 'P51', 'price': 470}, {'product_id': 'P45', 'price': 1794}, {'product_id': 'P52', 'price': 110}]",2019-02-13 03:49:00
C80,,,,,"[{'product_id': 'P41', 'price': 1994}, {'product_id': 'P53', 'price': 1079}]",2019-02-13 23:22:00
C85,,,,,"[{'product_id': 'P53', 'price': 1366}, {'product_id': 'P49', 'price': 1924}]",2019-02-13 07:03:00
C93,,,,,"[{'product_id': 'P37', 'price': 1718}]",2019-02-13 19:33:00
C98,,,,,"[{'product_id': 'P55', 'price': 625}, {'product_id': 'P44', 'price': 949}, {'product_id': 'P41', 'price': 706}]",2019-02-13 05:22:00
C101,,,,,"[{'product_id': 'P61', 'price': 941}, {'product_id': 'P63', 'price': 1021}]",2019-02-13 21:39:00
C107,,,,,"[{'product_id': 'P44', 'price': 312}, {'product_id': 'P44', 'price': 908}, {'product_id': 'P56', 'price': 1163}]",2019-02-13 14:19:00
C108,,,,,"[{'product_id': 'P35', 'price': 1406}, {'product_id': 'P38', 'price': 504}]",2019-02-13 07:34:00
C114,,,,,"[{'product_id': 'P63', 'price': 1735}, {'product_id': 'P64', 'price': 948}, {'product_id': 'P62', 'price': 1957}]",2019-02-13 07:15:00
C15,,,,,"[{'product_id': 'P11', 'price': 312}, {'product_id': 'P11', 'price': 1396}, {'product_id': 'P07', 'price': 596}]",2019-02-14 12:12:00
C19,,,,,"[{'product_id': 'P55', 'price': 1333}, {'product_id': 'P57', 'price': 549}]",2019-02-14 18:28:00
C22,,,,,"[{'product_id': 'P63', 'price': 748}, {'product_id': 'P61', 'price': 1503}, {'product_id': 'P64', 'price': 871}]",2019-02-14 16:57:00
C27,,,,,"[{'product_id': 'P64', 'price': 1461}]",2019-02-14 20:50:00
C47,,,,,"[{'product_id': 'P58', 'price': 108}, {'product_id': 'P45', 'price': 1840}]",2019-02-14 04:19:00
C49,,,,,"[{'product_id': 'P23', 'price': 1266}]",2019-02-14 12:29:00
C50,,,,,"[{'product_id': 'P06', 'price': 179}]",2019-02-14 21:11:00
C51,,,,,"[{'product_id': 'P36', 'price': 901}, {'product_id': 'P40', 'price': 1427}, {'product_id': 'P38', 'price': 743}]",2019-02-14 11:30:00
C52,,,,,"[{'product_id': 'P63', 'price': 1814}]",2019-02-14 15:05:00
C58,,,,,"[{'product_id': 'P38', 'price': 177}, {'product_id': 'P39', 'price': 443}, {'product_id': 'P38', 'price': 1587}]",2019-02-14 10:43:00
C90,,,,,"[{'product_id': 'P49', 'price': 967}, {'product_id': 'P58', 'price': 1919}, {'product_id': 'P50', 'price': 1594}]",2019-02-14 21:23:00
C95,,,,,"[{'product_id': 'P53', 'price': 258}, {'product_id': 'P55', 'price': 1009}]",2019-02-14 17:41:00
C96,,,,,"[{'product_id': 'P63', 'price': 372}, {'product_id': 'P61', 'price': 1788}, {'product_id': 'P61', 'price': 714}]",2019-02-14 20:14:00
C101,,,,,"[{'product_id': 'P39', 'price': 1685}, {'product_id': 'P38', 'price': 553}]",2019-02-14 13:09:00
C107,,,,,"[{'product_id': 'P54', 'price': 1553}, {'product_id': 'P42', 'price': 948}]",2019-02-14 11:30:00
C109,,,,,"[{'product_id': 'P39', 'price': 103}, {'product_id': 'P38', 'price': 1504}, {'product_id': 'P40', 'price': 532}]",2019-02-14 11:56:00
C114,,,,,"[{'product_id': 'P61', 'price': 662}, {'product_id': 'P61', 'price': 49}]",2019-02-14 19:43:00
C118,,,,,"[{'product_id': 'P39', 'price': 952}, {'product_id': 'P38', 'price': 1034}]",2019-02-14 16:13:00
C130,,,,,"[{'product_id': 'P40', 'price': 1778}, {'product_id': 'P36', 'price': 1451}, {'product_id': 'P35', 'price': 296}]",2019-02-14 11:44:00
C131,,,,,"[{'product_id': 'P23', 'price': 1542}, {'product_id': 'P26', 'price': 1318}]",2019-02-14 06:37:00
C136,,,,,"[{'product_id': 'P29', 'price': 854}, {'product_id': 'P28', 'price': 31}, {'product_id': 'P23', 'price': 290}]",2019-02-14 14:08:00
C1,,,,,"[{'product_id': 'P57', 'price': 1529}]",2019-02-15 22:59:00
C3,,,,,"[{'product_id': 'P15', 'price': 1958}]",2019-02-15 08:09:00
C4,,,,,"[{'product_id': 'P49', 'price': 1826}, {'product_id': 'P51', 'price': 521}]",2019-02-15 04:08:00
C12,,,,,"[{'product_id': 'P53', 'price': 1993}, {'product_id': 'P45', 'price': 170}, {'product_id': 'P42', 'price': 496}]",2019-02-15 07:01:00
C13,,,,,"[{'product_id': 'P63', 'price': 711}, {'product_id': 'P63', 'price': 221}]",2019-02-15 20:52:00
C14,,,,,"[{'product_id': 'P51', 'price': 535}]",2019-02-15 22:15:00
C18,,,,,"[{'product_id': 'P11', 'price': 1323}, {'product_id': 'P11', 'price': 464}, {'product_id': 'P07', 'price': 296}]",2019-02-15 16:06:00
C26,,,,,"[{'product_id': 'P09', 'price': 1027}, {'product_id': 'P06', 'price': 1094}]",2019-02-15 10:11:00
C32,,,,,"[{'product_id': 'P02', 'price': 1764}]",2019-02-15 18:54:00
C37,,,,,"[{'product_id': 'P23', 'price': 606}]",2019-02-15 08:22:00
C39,,,,,"[{'product_id': 'P22', 'price': 383}, {'product_id': 'P25', 'price': 862}, {'product_id': 'P23', 'price': 1823}]",2019-02-15 21:02:00
C44,,,,,"[{'product_id': 'P26', 'price': 116}, {'product_id': 'P23', 'price': 1817}, {'product_id': 'P22', 'price': 1247}]",2019-02-15 10:36:00
C46,,,,,"[{'product_id': 'P64', 'price': 947}, {'product_id': 'P64', 'price': 482}, {'product_id': 'P62', 'price': 173}]",2019-02-15 12:15:00
C47,,,,,"[{'product_id': 'P36', 'price': 1100}]",2019-02-15 12:40:00
C52,,,,,"[{'product_id': 'P03', 'price': 398}, {'product_id': 'P03', 'price': 1911}]",2019-02-15 19:08:00
C66,,,,,"[{'product_id': 'P51', 'price': 1419}]",2019-02-15 11:37:00
C70,,,,,"[{'product_id': 'P52', 'price': 1423}, {'product_id': 'P41', 'price': 874}]",2019-02-15 09:17:00
C86,,,,,"[{'product_id': 'P36', 'price': 1519}]",2019-02-15 19:37:00
C92,,,,,"[{'product_id': 'P51', 'price': 922}, {'product_id': 'P57', 'price': 1662}]",2019-02-15 05:40:00
C96,,,,,"[{'product_id': 'P63', 'price': 368}, {'product_id': 'P61', 'price': 90}]",2019-02-15 06:10:00
C102,,,,,"[{'product_id': 'P63', 'price': 1985}, {'product_id': 'P63', 'price': 1974}]",2019-02-15 20:30:00
C104,,,,,"[{'product_id': 'P38', 'price': 468}]",2019-02-15 22:43:00
C115,,,,,"[{'product_id': 'P57', 'price': 1050}]",2019-02-15 06:27:00
C116,,,,,"[{'product_id': 'P35', 'price': 526}]",2019-02-15 07:42:00
C118,,,,,"[{'product_id': 'P16', 'price': 1274}, {'product_id': 'P16', 'price': 1927}, {'product_id': 'P14', 'price': 720}]",2019-02-15 04:52:00
C120,,,,,"[{'product_id': 'P38', 'price': 1701}, {'product_id': 'P36', 'price': 1991}]",2019-02-15 04:59:00
C131,,,,,"[{'product_id': 'P31', 'price': 413}, {'product_id': 'P29', 'price': 559}]",2019-02-15 12:46:00
C133,,,,,"[{'product_id': 'P62', 'price': 1345}, {'product_id': 'P63', 'price': 1965}, {'product_id': 'P62', 'price': 762}]",2019-02-15 08:40:00
C137,,,,,"[{'product_id': 'P19', 'price': 962}, {'product_id': 'P15', 'price': 203}, {'product_id': 'P21', 'price': 865}]",2019-02-15 08:47:00
C2,,,,,"[{'product_id': 'P35', 'price': 483}, {'product_id': 'P39', 'price': 1701}, {'product_id': 'P38', 'price': 1624}]",2019-02-16 23:31:00
C5,,,,,"[{'product_id': 'P23', 'price': 1019}, {'product_id': 'P27', 'price': 2}]",2019-02-16 07:21:00
C8,,,,,"[{'product_id': 'P42', 'price': 743}]",2019-02-16 04:49:00
C9,,,,,"[{'product_id': 'P30', 'price': 1357}]",2019-02-16 07:13:00
C13,,,,,"[{'product_id': 'P63', 'price': 293}, {'product_id': 'P63', 'price': 1056}]",2019-02-16 13:45:00
C22,,,,,"[{'product_id': 'P47', 'price': 1585}, {'product_id': 'P60', 'price': 203}, {'product_id': 'P50', 'price': 1102}]",2019-02-16 03:10:00
C26,,,,,"[{'product_id': 'P49', 'price': 414}, {'product_id': 'P47', 'price': 890}]",2019-02-16 03:15:00
C35,,,,,"[{'product_id': 'P36', 'price': 841}, {'product_id': 'P35', 'price': 1506}, {'product_id': 'P36', 'price': 1733}]",2019-02-16 22:34:00
C38,,,,,"[{'product_id': 'P22', 'price': 1428}, {'product_id': 'P29', 'price': 1563}, {'product_id': 'P27', 'price': 1408}]",2019-02-16 15:14:00
C39,,,,,"[{'product_id': 'P22', 'price': 1902}, {'product_id': 'P34', 'price': 258}, {'product_id': 'P26', 'price': 1670}]",2019-02-16 05:04:00
C47,,,,,"[{'product_id': 'P50', 'price': 828}]",2019-02-16 02:50:00
C51,,,,,"[{'product_id': 'P59', 'price': 133}, {'product_id': 'P54', 'price': 1284}, {'product_id': 'P51', 'price': 538}]",2019-02-16 08:46:00
C52,,,,,"[{'product_id': 'P09', 'price': 219}, {'product_id': 'P07', 'price': 26}]",2019-02-16 12:16:00
C53,,,,,"[{'product_id': 'P64', 'price': 125}]",2019-02-16 07:54:00
C58,,,,,"[{'product_id': 'P63', 'price': 579}]",2019-02-16 10:34:00
C94,,,,,"[{'product_id': 'P37', 'price': 227}]",2019-02-16 19:10:00
C99,,,,,"[{'product_id': 'P37', 'price': 1676}, {'product_id': 'P38', 'price': 689}, {'product_id': 'P35', 'price': 335}]",2019-02-16 20:54:00
C103,,,,,"[{'product_id': 'P27', 'price': 269}]",2019-02-16 16:40:00
C114,,,,,"[{'product_id': 'P61', 'price': 744}, {'product_id': 'P62', 'price': 1858}, {'product_id': 'P63', 'price': 702}]",2019-02-16 10:35:00
C124,,,,,"[{'product_id': 'P46', 'price': 1604}, {'product_id': 'P47', 'price': 1325}, {'product_id': 'P46', 'price': 1700}]",2019-02-16 14:40:00
C125,,,,,"[{'product_id': 'P40', 'price': 332}, {'product_id': 'P35', 'price': 332}]",2019-02-16 13:45:00
C6,,,,,"[{'product_id': 'P15', 'price': 1576}, {'product_id': 'P17', 'price': 1927}]",2019-02-17 20:44:00
C14,,,,,"[{'product_id': 'P55', 'price': 1123}, {'product_id': 'P46', 'price': 864}]",2019-02-17 18:17:00
C18,,,,,"[{'product_id': 'P62', 'price': 1369}]",2019-02-17 17:02:00
C19,,,,,"[{'product_id': 'P49', 'price': 897}, {'product_id': 'P44', 'price': 1230}, {'product_id': 'P52', 'price': 278}]",2019-02-17 14:24:00
C21,,,,,"[{'product_id': 'P57', 'price': 320}, {'product_id': 'P44', 'price': 1081}, {'product_id': 'P56', 'price': 1856}]",2019-02-17 05:05:00
C24,,,,,"[{'product_id': 'P61', 'price': 1483}]",2019-02-17 07:12:00
C25,,,,,"[{'product_id': 'P32', 'price': 1355}, {'product_id': 'P31', 'price': 1807}]",2019-02-17 13:20:00
C28,,,,,"[{'product_id': 'P37', 'price': 843}, {'product_id': 'P38', 'price': 513}]",2019-02-17 06:21:00
C32,,,,,"[{'product_id': 'P46', 'price': 1253}]",2019-02-17 12:57:00
C49,,,,,"[{'product_id': 'P24', 'price': 189}, {'product_id': 'P27', 'price': 1452}]",2019-02-17 03:21:00
C61,,,,,"[{'product_id': 'P16', 'price': 83}, {'product_id': 'P18', 'price': 624}, {'product_id': 'P21', 'price': 934}]",2019-02-17 05:40:00
C76,,,,,"[{'product_id': 'P42', 'price': 1184}, {'product_id': 'P60', 'price': 1371}]",2019-02-17 06:38:00
C78,,,,,"[{'product_id': 'P08', 'price': 217}]",2019-02-17 09:28:00
C79,,,,,"[{'product_id': 'P29', 'price': 1216}]",2019-02-17 23:53:00
C98,,,,,"[{'product_id': 'P43', 'price': 46}, {'product_id': 'P43', 'price': 307}]",2019-02-17 14:54:00
C110,,,,,"[{'product_id': 'P62', 'price': 1367}]",2019-02-17 04:54:00
C113,,,,,"[{'product_id': 'P56', 'price': 536}, {'product_id': 'P55', 'price': 1755}, {'product_id': 'P43', 'price': 1348}]",2019-02-17 05:28:00
C114,,,,,"[{'product_id': 'P61', 'price': 631}, {'product_id': 'P61', 'price': 896}]",2019-02-17 22:33:00
C128,,,,,"[{'product_id': 'P34', 'price': 1676}]",2019-02-17 07:35:00
C133,,,,,"[{'product_id': 'P62', 'price': 995}, {'product_id': 'P61', 'price': 1191}, {'product_id': 'P61', 'price': 702}]",2019-02-17 06:46:00
C135,,,,,"[{'product_id': 'P20', 'price': 1831}, {'product_id': 'P20', 'price': 1165}, {'product_id': 'P13', 'price': 1535}]",2019-02-17 05:59:00
C136,,,,,"[{'product_id': 'P30', 'price': 1830}]",2019-02-17 16:22:00
C2,,,,,"[{'product_id': 'P39', 'price': 104}, {'product_id': 'P37', 'price': 1728}]",2019-02-18 09:40:00
C13,,,,,"[{'product_id': 'P19', 'price': 14}, {'product_id': 'P21', 'price': 471}]",2019-02-18 22:05:00
C21,,,,,"[{'product_id': 'P40', 'price': 451}, {'product_id': 'P37', 'price': 502}, {'product_id': 'P35', 'price': 313}]",2019-02-18 14:01:00
C24,,,,,"[{'product_id': 'P64', 'price': 285}, {'product_id': 'P63', 'price': 1882}, {'product_id': 'P63', 'price': 407}]",2019-02-18 19:06:00
C31,,,,,"[{'product_id': 'P40', 'price': 1743}, {'product_id': 'P39', 'price': 1357}, {'product_id': 'P37', 'price': 718}]",2019-02-18 23:03:00
C32,,,,,"[{'product_id': 'P39', 'price': 12}, {'product_id': 'P35', 'price': 804}, {'product_id': 'P40', 'price': 180}]",2019-02-18 22:50:00
C36,,,,,"[{'product_id': 'P25', 'price': 819}, {'product_id': 'P27', 'price': 1742}]",2019-02-18 20:56:00
C42,,,,,"[{'product_id': 'P60', 'price': 1437}, {'product_id': 'P54', 'price': 33}]",2019-02-18 17:40:00
C45,,,,,"[{'product_id': 'P37', 'price': 969}]",2019-02-18 21:24:00
C59,,,,,"[{'product_id': 'P23', 'price': 1079}, {'product_id': 'P32', 'price': 947}, {'product_id': 'P27', 'price': 1630}]",2019-02-18 23:56:00
C74,,,,,"[{'product_id': 'P63', 'price': 690}]",2019-02-18 18:31:00
C77,,,,,"[{'product_id': 'P01', 'price': 1928}, {'product_id': 'P09', 'price': 418}, {'product_id': 'P01', 'price': 706}]",2019-02-18 04:47:00
C82,,,,,"[{'product_id': 'P53', 'price': 1518}]",2019-02-18 03:40:00
C88,,,,,"[{'product_id': 'P08', 'price': 176}, {'product_id': 'P04', 'price': 1303}]",2019-02-18 16:11:00
C107,,,,,"[{'product_id': 'P53', 'price': 582}]",2019-02-18 03:41:00
C115,,,,,"[{'product_id': 'P62', 'price': 1387}, {'product_id': 'P62', 'price': 935}, {'product_id': 'P61', 'price': 1231}]",2019-02-18 08:57:00
C118,,,,,"[{'product_id': 'P17', 'price': 1822}, {'product_id': 'P13', 'price': 816}, {'product_id': 'P19', 'price': 1570}]",2019-02-18 16:54:00
C124,,,,,"[{'product_id': 'P44', 'price': 388}, {'product_id': 'P43', 'price': 1495}, {'product_id': 'P51', 'price': 1919}]",2019-02-18 14:59:00
C127,,,,,"[{'product_id': 'P19', 'price': 1157}, {'product_id': 'P17', 'price': 105}, {'product_id': 'P17', 'price': 1588}]",2019-02-18 09:59:00
C132,,,,,"[{'product_id': 'P12', 'price': 1498}, {'product_id': 'P03', 'price': 789}, {'product_id': 'P08', 'price': 886}]",2019-02-18 12:06:00
C135,,,,,"[{'product_id': 'P35', 'price': 128}]",2019-02-18 18:10:00
C1,,,,,"[{'product_id': 'P62', 'price': 1425}, {'product_id': 'P63', 'price': 1528}]",2019-02-19 05:36:00
C2,,,,,"[{'product_id': 'P61', 'price': 1573}]",2019-02-19 12:15:00
C8,,,,,"[{'product_id': 'P45', 'price': 121}]",2019-02-19 03:13:00
C19,,,,,"[{'product_id': 'P50', 'price': 330}, {'product_id': 'P59', 'price': 1389}, {'product_id': 'P56', 'price': 979}]",2019-02-19 10:05:00
C24,,,,,"[{'product_id': 'P29', 'price': 1173}]",2019-02-19 13:37:00
C26,,,,,"[{'product_id': 'P41', 'price': 1676}, {'product_id': 'P47', 'price': 380}, {'product_id': 'P45', 'price': 469}]",2019-02-19 22:55:00
C28,,,,,"[{'product_id': 'P54', 'price': 248}]",2019-02-19 11:58:00
C33,,,,,"[{'product_id': 'P63', 'price': 1834}]",2019-02-19 14:47:00
C41,,,,,"[{'product_id': 'P29', 'price': 642}]",2019-02-19 12:03:00
C48,,,,,"[{'product_id': 'P10', 'price': 1591}, {'product_id': 'P08', 'price': 1653}]",2019-02-19 11:28:00
C57,,,,,"[{'product_id': 'P27', 'price': 1304}]",2019-02-19 17:01:00
C59,,,,,"[{'product_id': 'P38', 'price': 1522}, {'product_id': 'P39', 'price': 1463}]",2019-02-19 15:00:00
C60,,,,,"[{'product_id': 'P59', 'price': 519}, {'product_id': 'P44', 'price': 199}]",2019-02-19 12:44:00
C84,,,,,"[{'product_id': 'P26', 'price': 1721}]",2019-02-19 06:34:00
C88,,,,,"[{'product_id': 'P63', 'price': 1473}, {'product_id': 'P61', 'price': 738}]",2019-02-19 12:07:00
C90,,,,,"[{'product_id': 'P48', 'price': 562}, {'product_id': 'P55', 'price': 841}, {'product_id': 'P55', 'price': 683}]",2019-02-19 15:12:00
C94,,,,,"[{'product_id': 'P05', 'price': 831}, {'product_id': 'P01', 'price': 1335}, {'product_id': 'P02', 'price': 291}]",2019-02-19 06:58:00
C99,,,,,"[{'product_id': 'P37', 'price': 400}, {'product_id': 'P38', 'price': 159}, {'product_id': 'P38', 'price': 1328}]",2019-02-19 19:37:00
C100,,,,,"[{'product_id': 'P40', 'price': 1503}, {'product_id': 'P40', 'price': 1315}]",2019-02-19 06:06:00
C108,,,,,"[{'product_id': 'P36', 'price': 1371}, {'product_id': 'P36', 'price': 1511}]",2019-02-19 13:45:00
C119,,,,,"[{'product_id': 'P51', 'price': 555}, {'product_id': 'P52', 'price': 1242}, {'product_id': 'P52', 'price': 1048}]",2019-02-19 20:28:00
C121,,,,,"[{'product_id': 'P50', 'price': 1622}]",2019-02-19 11:55:00
C125,,,,,"[{'product_id': 'P38', 'price': 902}]",2019-02-19 06:11:00
C13,,,,,"[{'product_id': 'P61', 'price': 422}, {'product_id': 'P64', 'price': 877}, {'product_id': 'P61', 'price': 1232}]",2019-02-20 23:16:00
C14,,,,,"[{'product_id': 'P45', 'price': 834}]",2019-02-20 10:06:00
C21,,,,,"[{'product_id': 'P50', 'price': 1715}, {'product_id': 'P52', 'price': 1088}, {'product_id': 'P44', 'price': 975}]",2019-02-20 10:16:00
C22,,,,,"[{'product_id': 'P38', 'price': 1813}, {'product_id': 'P38', 'price': 736}]",2019-02-20 14:00:00
C24,,,,,"[{'product_id': 'P23', 'price': 1751}, {'product_id': 'P31', 'price': 221}]",2019-02-20 05:55:00
C26,,,,,"[{'product_id': 'P22', 'price': 901}, {'product_id': 'P26', 'price': 1051}]",2019-02-20 03:35:00
C28,,,,,"[{'product_id': 'P39', 'price': 1972}, {'product_id': 'P35', 'price': 159}, {'product_id': 'P37', 'price': 193}]",2019-02-20 18:05:00
C32,,,,,"[{'product_id': 'P57', 'price': 1935}]",2019-02-20 23:27:00
C34,,,,,"[{'product_id': 'P25', 'price': 724}, {'product_id': 'P27', 'price': 1190}, {'product_id': 'P28', 'price': 337}]",2019-02-20 13:45:00
C43,,,,,"[{'product_id': 'P38', 'price': 1689}, {'product_id': 'P37', 'price': 289}, {'product_id': 'P40', 'price': 1097}]",2019-02-20 18:53:00
C47,,,,,"[{'product_id': 'P22', 'price': 28}]",2019-02-20 15:49:00
C52,,,,,"[{'product_id': 'P25', 'price': 480}, {'product_id': 'P27', 'price': 390}, {'product_id': 'P30', 'price': 552}]",2019-02-20 03:27:00
C57,,,,,"[{'product_id': 'P29', 'price': 1645}]",2019-02-20 20:48:00
C63,,,,,"[{'product_id': 'P44', 'price': 490}, {'product_id': 'P47', 'price': 823}]",2019-02-20 16:55:00
C66,,,,,"[{'product_id': 'P05', 'price': 1417}, {'product_id': 'P01', 'price': 1163}]",2019-02-20 02:50:00
C74,,,,,"[{'product_id': 'P40', 'price': 292}]",2019-02-20 03:42:00
